home,away,shots_on_goal_home,shots_on_goal_away,shots_off_goal_home,shots_off_goal_away,total_shots_home,total_shots_away,blocked_shots_home,blocked_shots_away,shots_insidebox_home,shots_insidebox_away,shots_outsidebox_home,shots_outsidebox_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,ball_possession_home,ball_possession_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,goalkeeper_saves_home,goalkeeper_saves_away,total_passes_home,total_passes_away,passes_accurate_home,passes_accurate_away,passes_percentage_home,passes_percentage_home_away,result
America Mineiro,Flamengo,2.0,6.0,9.0,4.0,12.0,11.0,1.0,1.0,7.0,10.0,5.0,1.0,12.0,9.0,3.0,6.0,0.0,0.0,50.0,50.0,3.0,2.0,0.0,1.0,4.0,0.0,469.0,443.0,387.0,366.0,83.0,83.0,1
America Mineiro,Flamengo,2.0,5.0,8.0,3.0,15.0,9.0,5.0,1.0,9.0,5.0,6.0,4.0,9.0,12.0,6.0,6.0,5.0,2.0,43.0,57.0,1.0,1.0,0.0,0.0,4.0,1.0,371.0,503.0,283.0,423.0,76.0,84.0,1
America Mineiro,Flamengo,3.0,6.0,6.0,5.0,9.0,15.0,0.0,4.0,4.0,10.0,5.0,5.0,17.0,10.0,4.0,11.0,1.0,3.0,46.0,54.0,1.0,1.0,0.0,0.0,4.0,2.0,342.0,411.0,253.0,312.0,74.0,76.0,0
America Mineiro,Santos,2.0,3.0,5.0,1.0,9.0,7.0,2.0,3.0,5.0,5.0,4.0,2.0,11.0,7.0,2.0,3.0,1.0,3.0,42.0,58.0,2.0,1.0,0.0,1.0,3.0,1.0,381.0,521.0,303.0,440.0,80.0,84.0,2
America Mineiro,Santos,7.0,3.0,6.0,3.0,16.0,8.0,3.0,2.0,7.0,6.0,9.0,2.0,20.0,14.0,4.0,6.0,1.0,2.0,48.0,52.0,6.0,1.0,0.0,0.0,2.0,5.0,420.0,444.0,339.0,371.0,81.0,84.0,2
America Mineiro,Santos,4.0,8.0,3.0,5.0,8.0,21.0,1.0,8.0,4.0,8.0,4.0,13.0,13.0,6.0,2.0,12.0,4.0,2.0,28.0,72.0,4.0,3.0,0.0,0.0,8.0,2.0,244.0,629.0,171.0,555.0,70.0,88.0,2
America Mineiro,Santos,5.0,2.0,8.0,5.0,16.0,11.0,3.0,4.0,9.0,4.0,7.0,7.0,16.0,9.0,6.0,6.0,1.0,1.0,40.0,60.0,1.0,0.0,0.0,0.0,2.0,4.0,343.0,541.0,236.0,429.0,69.0,79.0,2
America Mineiro,Gremio,3.0,1.0,4.0,4.0,10.0,7.0,3.0,2.0,5.0,4.0,5.0,3.0,15.0,8.0,8.0,1.0,1.0,4.0,47.0,53.0,2.0,2.0,0.0,1.0,1.0,3.0,399.0,476.0,294.0,374.0,74.0,79.0,1
America Mineiro,Gremio,3.0,4.0,5.0,9.0,10.0,13.0,2.0,0.0,7.0,6.0,3.0,7.0,17.0,8.0,5.0,4.0,1.0,2.0,51.0,49.0,0.0,0.0,0.0,0.0,3.0,2.0,486.0,462.0,400.0,392.0,82.0,85.0,1
America Mineiro,Gremio,6.0,7.0,3.0,9.0,12.0,24.0,3.0,8.0,9.0,11.0,3.0,13.0,14.0,16.0,3.0,9.0,1.0,3.0,41.0,59.0,3.0,1.0,0.0,0.0,5.0,3.0,364.0,519.0,274.0,427.0,75.0,82.0,2
America Mineiro,Corinthians,4.0,4.0,7.0,4.0,14.0,8.0,3.0,0.0,8.0,8.0,6.0,0.0,10.0,13.0,8.0,4.0,3.0,2.0,58.0,42.0,2.0,1.0,0.0,0.0,2.0,4.0,539.0,381.0,450.0,297.0,83.0,78.0,0
America Mineiro,Corinthians,2.0,7.0,5.0,6.0,10.0,16.0,3.0,3.0,5.0,9.0,5.0,7.0,8.0,4.0,1.0,5.0,1.0,3.0,39.0,61.0,0.0,1.0,0.0,0.0,7.0,2.0,453.0,707.0,390.0,648.0,86.0,92.0,1
America Mineiro,Corinthians,4.0,4.0,4.0,2.0,10.0,6.0,2.0,0.0,5.0,5.0,5.0,1.0,11.0,19.0,6.0,4.0,4.0,0.0,55.0,45.0,2.0,3.0,0.0,0.0,3.0,4.0,476.0,381.0,390.0,292.0,82.0,77.0,0
America Mineiro,Corinthians,7.0,3.0,5.0,4.0,16.0,11.0,4.0,4.0,8.0,6.0,8.0,5.0,14.0,12.0,4.0,8.0,2.0,1.0,46.0,54.0,1.0,3.0,0.0,0.0,3.0,6.0,375.0,456.0,305.0,375.0,81.0,82.0,2
America Mineiro,Chapecoense-sc,6.0,2.0,3.0,10.0,13.0,12.0,4.0,0.0,7.0,10.0,6.0,3.0,13.0,10.0,6.0,4.0,0.0,0.0,50.0,50.0,1.0,1.0,0.0,0.0,1.0,5.0,412.0,396.0,328.0,318.0,80.0,80.0,0
America Mineiro,Chapecoense-sc,3.0,2.0,7.0,6.0,12.0,10.0,2.0,2.0,9.0,6.0,3.0,4.0,13.0,15.0,3.0,8.0,2.0,1.0,49.0,51.0,5.0,0.0,0.0,0.0,2.0,3.0,413.0,417.0,348.0,346.0,84.0,83.0,1
